index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball-bundesliga-der-frauen--sc-frauen-leihen-martinez-von-west-ham-aus-34844340.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball-bundesliga-der-frauen--sc-frauen-leihen-martinez-von-west-ham-aus-34844340.html,0,www.stern.de,Fußball-Bundesliga der Frauen: SC-Frauen leihen Martinez von West Ham aus,Freiburg (lsw) - Offensivspielerin Shekiera Martinez wechselt vom Fußball-Bundesligisten Eintracht Frankfurt zu West Ham United und wird von den,https://image.stern.de/34844342/t/u7/v1/w1440/r1.7778/-/01--ngyoece3nrv2axw800h600jpeg---c5a8636039edc235.jpg,2024-07-01T15:44:40Z,,"Von Frankfurt nach London und wieder zurück nach Deutschland: Shekiera Martinez spielt auf Leihbasis in Freiburg für eine Saison.
Offensivspielerin Shekiera Martinez wechselt vom Fußball-Bundesligis… [+333 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball-bundesliga--hoeness--wunsch-unerfuellt---heisser-start-fuer-freiburg-34853770.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball-bundesliga--hoeness--wunsch-unerfuellt---heisser-start-fuer-freiburg-34853770.html,0,www.stern.de,Fußball-Bundesliga: Hoeneß' Wunsch unerfüllt - Heißer Start für Freiburg,Für den VfB Stuttgart und Trainer Hoeneß beginnt die neue Saison mit gleich zwei kniffligen Pflichtspielen in der Fremde. Der SC Freiburg trifft erst auf den Vize- und dann den Rekordmeister.,https://image.stern.de/34853772/t/_N/v1/w1440/r1.7778/-/04--hcm7gxj2mav3axw800h600jpeg---b07cf94ddfa50cbe.jpg,2024-07-04T13:33:56Z,,"Für den VfB Stuttgart und Trainer Hoeneß beginnt die neue Saison mit gleich zwei kniffligen Pflichtspielen in der Fremde. Der SC Freiburg trifft erst auf den Vize- und dann den Rekordmeister.
Traine… [+1153 chars]",,de,'SC Freiburg'
https://www.kicker.de/auch-siquet-bei-schusters-start-durchbeissen-oder-abhauen-1036774/artikel,https://www.kicker.de/auch-siquet-bei-schusters-start-durchbeissen-oder-abhauen-1036774/artikel,0,www.kicker.de,Auch Siquet bei Schusters Start: Durchbeißen oder abhauen,"An diesem Sonntag beginnt eine neue Zeitrechnung beim SC Freiburg. Um 11 Uhr bittet Julian Schuster, der Nachfolger von Christian Streich, zum ersten Training. Ohne einige noch fehlende Profis, aber mit drei Zugängen - und einem Rückkehrer, für den der SC ein…",https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_117%2Cw_2000%2Ch_1125/w_1200%2Cq_auto/v1/2024/07/07/13618ac6-b2f1-48a5-8480-8946d11238e6.gif,2024-07-07T07:23:33Z,,"An diesem Sonntag beginnt eine neue Zeitrechnung beim SC Freiburg. Um 11 Uhr bittet Julian Schuster, der Nachfolger von Christian Streich, zum ersten Training. Ohne einige noch fehlende Profis, aber … [+3856 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/trainingsauftakt--sc-freiburg-startet-mit-coach-schuster-in-vorbereitung-34860340.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/trainingsauftakt--sc-freiburg-startet-mit-coach-schuster-in-vorbereitung-34860340.html,0,www.stern.de,Trainingsauftakt: SC Freiburg startet mit Coach Schuster in Vorbereitung,"Nun macht Julian Schuster erstmals als Chefcoach die Fußballprofis des SC Freiburg fit für die neue Saison. Zum Auftakt kamen so viele Zuschauer wie noch nie, einige Spieler fehlten aber noch.",https://image.stern.de/34860342/t/_Y/v1/w1440/r1.7778/-/07--tjwl6fkiblv13axw800h600jpeg---1da375d82057bd75.jpg,2024-07-07T10:56:08Z,,"Nun macht Julian Schuster erstmals als Chefcoach die Fußballprofis des SC Freiburg fit für die neue Saison. Zum Auftakt kamen so viele Zuschauer wie noch nie, einige Spieler fehlten aber noch.
Noch … [+1083 chars]",,de,'SC Freiburg'
https://www.zeit.de/news/2024-07/07/sc-freiburg-startet-mit-coach-schuster-in-vorbereitung,https://www.zeit.de/news/2024-07/07/sc-freiburg-startet-mit-coach-schuster-in-vorbereitung,0,www.zeit.de,Trainingsauftakt: SC Freiburg startet mit Coach Schuster in Vorbereitung,Hier finden Sie Informationen zu dem Thema „Trainingsauftakt“. Lesen Sie jetzt „SC Freiburg startet mit Coach Schuster in Vorbereitung“.,https://img.zeit.de/news/2024-07/07/sc-freiburg-startet-mit-coach-schuster-in-vorbereitung-image-group/wide__1300x731,2024-07-07T10:56:08Z,,"Noch ohne mehrere Fußball-Nationalspieler ist der SC Freiburg unter dem neuen Cheftrainer Julian Schuster in die Vorbereitung auf die kommende Bundesliga-Saison gestartet.
Bei der ersten Einheit unt… [+920 chars]",,de,'SC Freiburg'
https://www.tagesspiegel.de/sport/trainingsauftakt-sc-freiburg-startet-mit-coach-schuster-in-vorbereitung-11977574.html,https://www.tagesspiegel.de/sport/trainingsauftakt-sc-freiburg-startet-mit-coach-schuster-in-vorbereitung-11977574.html,0,www.tagesspiegel.de,Trainingsauftakt: SC Freiburg startet mit Coach Schuster in Vorbereitung,"Nun macht Julian Schuster erstmals als Chefcoach die Fußballprofis des SC Freiburg fit für die neue Saison. Zum Auftakt kamen so viele Zuschauer wie noch nie, einige Spieler fehlten aber noch.",https://www.tagesspiegel.de/sport/images/julian-schuster1/alternates/BASE_16_9_W1400/julian-schuster.jpeg,2024-07-07T10:57:13Z,,"Noch ohne mehrere Fußball-Nationalspieler ist der SC Freiburg unter dem neuen Cheftrainer Julian Schuster in die Vorbereitung auf die kommende Bundesliga-Saison gestartet.
Bei der ersten Einheit unt… [+974 chars]",,de,'SC Freiburg'
https://www.kicker.de/streich-oder-schuster-guenter-waere-total-unfair-die-miteinander-zu-vergleichen-1036848/video,https://www.kicker.de/streich-oder-schuster-guenter-waere-total-unfair-die-miteinander-zu-vergleichen-1036848/video,0,www.kicker.de,"Streich oder Schuster? Günter: ""Wäre total unfair, die miteinander zu vergleichen""","Video: Zum ersten Mal seit zwölf Jahren beginnt der SC Freiburg seinen Trainingsauftakt mit einem neuen Trainer. Julian Schuster ist jünger als Ex-Trainer Streich, aber deswegen nicht schlechter, meint Mittelfeldmann Vincenzo Grifo. Auch Christian Günter möch…",https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_387%2Cw_2390%2Ch_1345/w_1200%2Cq_auto/v1/2024/07/07/0ec2bf55-c088-49b4-a547-fc1fd25ef3b1.jpeg,2024-07-07T13:23:49Z,,"Werbung und Tracking: Um dir relevante Inhalte und personalisierte Werbung anzubieten, setzen wir Cookies und andere Technologien ein. Damit messen wir, wie und womit du unsere Angebote nutzt. Diese … [+1979 chars]",,de,'SC Freiburg'
https://www.transfermarkt.de/freiburg-will-offensiv-verstarkung-trainer-schuster-zum-gluck-kein-grosser-umbruch-quot-/view/news/440298,https://www.transfermarkt.de/freiburg-will-offensiv-verstarkung-trainer-schuster-zum-gluck-kein-grosser-umbruch-quot-/view/news/440298,0,www.transfermarkt.de,SC Freiburg will Offensiv-Verstärkung – Kein großer Kader-Umbruch,"Julian Schuster erwartet vor seiner ersten Saison als Bundesliga-Cheftrainer noch weitere Neuerungen im Kader des SC Freiburg. „Es ist gut möglich, dass es noch die eine oder andere...",https://tmssl.akamaized.net/images/foto/big/julian-schuster-sc-freiburg-2024-1720358660-141846.jpg?lm=1720358674,2024-07-07T13:40:15Z,,"Julian Schuster erwartet vor seiner ersten Saison als Bundesliga-Cheftrainer noch weitere Neuerungen im Kader des SC Freiburg. „Es ist gut möglich, dass es noch die eine oder andere Änderung gibt“, s… [+1469 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/trainingsauftakt--schuster-setzt-in-freiburg-auf-eingespielten-kader-34860714.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/trainingsauftakt--schuster-setzt-in-freiburg-auf-eingespielten-kader-34860714.html,0,www.stern.de,Trainingsauftakt: Schuster setzt in Freiburg auf eingespielten Kader,Nun trainiert also Julian Schuster den SC Freiburg. Der Bank-Novize will den Bundesligisten mit einer Mischung aus Kontinuität und Wandel auf Kurs halten. Der Ton verändert sich automatisch.,https://image.stern.de/34860716/t/hf/v1/w1440/r1.7778/-/07--mtj3phbumnv4axw800h600jpeg---8692795c4ef5181f.jpg,2024-07-07T14:14:59Z,,"Nun trainiert also Julian Schuster den SC Freiburg. Der Bank-Novize will den Bundesligisten mit einer Mischung aus Kontinuität und Wandel auf Kurs halten. Der Ton verändert sich automatisch.
Kein al… [+3499 chars]",,de,'SC Freiburg'
https://www.kicker.de/saiers-gespraeche-mit-schuster-zu-beginn-war-alles-nur-im-konjunktiv-1036850/artikel,https://www.kicker.de/saiers-gespraeche-mit-schuster-zu-beginn-war-alles-nur-im-konjunktiv-1036850/artikel,0,www.kicker.de,"Saiers Gespräche mit Schuster: ""Zu Beginn war alles nur im Konjunktiv""","Nur weil ein neuer Trainer auf der Bank sitzt, steht die Welt beim SC Freiburg nicht auf dem Kopf. Manches ist anders, doch der SC bleibt seinem Weg treu, wie die erste Pressekonferenz von Julian Schuster und Sportchef Jochen Saier an seiner Seite zeigte.",https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_208%2Cw_3500%2Ch_1969/w_1200%2Cq_auto/v1/2024/07/07/1cc088ba-4928-4033-866a-d362cdb3c872.jpeg,2024-07-07T14:58:50Z,,"Nur weil ein neuer Trainer auf der Bank sitzt, steht die Welt beim SC Freiburg nicht auf dem Kopf. Manches ist anders, doch der SC bleibt seinem Weg treu, wie die erste Pressekonferenz von Julian Sch… [+7315 chars]",,de,'SC Freiburg'
