index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.kicker.de/st-paulis-plan-mit-freiburgs-wagner-1029212/artikel,https://www.kicker.de/st-paulis-plan-mit-freiburgs-wagner-1029212/artikel,0,www.kicker.de,St. Paulis Plan mit Freiburgs Wagner,Aufsteiger St. Pauli muss im Mittelfeldzentrum zwei Lücken schließen und scheint erstmals fündig geworden zu sein: Nach kicker-Informationen soll Robert Wagner vom SC Freiburg für ein Jahr ausgeliehen werden.,https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_169%2Cw_3200%2Ch_1800/w_1200%2Cq_auto/v1/2024/06/02/8086ecd3-c94e-4487-9e2d-d3a196759a87.jpeg,2024-06-02T16:22:28Z,,Aufsteiger St. Pauli muss im Mittelfeldzentrum zwei Lücken schließen und scheint erstmals fündig geworden zu sein: Nach kicker-Informationen soll Robert Wagner vom SC Freiburg für ein Jahr ausgeliehe… [+2124 chars],,de,'SC Freiburg'
https://www.transfermarkt.de/freiburg-holt-huth-aus-paderborn-wagner-vor-st-pauli-leihe-argumente-fur-doan-verbleib/view/news/438359,https://www.transfermarkt.de/freiburg-holt-huth-aus-paderborn-wagner-vor-st-pauli-leihe-argumente-fur-doan-verbleib/view/news/438359,0,www.transfermarkt.de,SC Freiburg holt Huth vom SC Paderborn – Wagner vor St.-Pauli-Leihe,"Der SC Freiburg sichert sich die Dienste von Torwart Jannik Huth, der ablösefrei vom SC Paderborn kommt und das Team zwischen den Pfosten neben Noah Atubolu (22)...",https://tmssl.akamaized.net/images/foto/big/jannik-huth-sc-paderborn-07-2021-1640083932-77284.jpg?lm=1640083942,2024-06-03T08:54:28Z,,"Der SC Freiburg sichert sich die Dienste von Torwart Jannik Huth, der ablösefrei vom SC Paderborn kommt und das Team zwischen den Pfosten neben Noah Atubolu (22) und Florian Müller (26) ergänzt. Viel… [+3032 chars]",,de,'SC Freiburg'
https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/bundesliga--paderborns-torhueter-huth-wechselt-zum-sc-freiburg-34764230.html,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/bundesliga--paderborns-torhueter-huth-wechselt-zum-sc-freiburg-34764230.html,0,www.stern.de,Bundesliga: Paderborns Torhüter Huth wechselt zum SC Freiburg,Freiburg (lnw) - Fußball-Bundesligist SC Freiburg hat Torhüter Jannik Huth vom Zweitligisten SC Paderborn verpflichtet. Der 30-Jährige wechselt ablösefrei,https://image.stern.de/34764232/t/GN/v1/w1440/r1.7778/-/03--urnnewsmldpacom2009010124060399256647v3w800h600l638t445r1918b1335jpeg---26adc936d49272de.jpg,2024-06-03T09:19:37Z,,"Jannik Huth komplettiert künftig das Torwart-Gespann der Badener. Die Rolle sei keine einfache, erklärt SC-Sportdirektor Klemens Hartenbach.
Fußball-Bundesligist SC Freiburg hat Torhüter Jannik Huth… [+699 chars]",,de,'SC Freiburg'
https://www.kicker.de/freiburg-holt-huth-aus-paderborn-als-neue-nummer-3-1029302/artikel,https://www.kicker.de/freiburg-holt-huth-aus-paderborn-als-neue-nummer-3-1029302/artikel,0,www.kicker.de,Freiburg holt Huth aus Paderborn als neue Nummer 3,Benjamin Uphoffs Abgang ließ beim SC Freiburg eine Planstelle im Torwartteam frei werden. Die ist nun vergeben: an Jannik Huth. Der 30-Jährige kennt vor allem einen seiner Mitstreiter gut.,https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_119%2Cw_3000%2Ch_1687/w_1200%2Cq_auto/v1/2024/06/03/55f45f7c-1d42-4a0f-9f0a-eb91d56b4853.jpeg,2024-06-03T09:33:42Z,,"Benjamin Uphoffs Abgang ließ beim SC Freiburg eine Planstelle im Torwartteam frei werden. Die ist nun vergeben: an Jannik Huth. Der 30-Jährige kennt vor allem einen seiner Mitstreiter gut. 
 Der SC … [+2217 chars]",,de,'SC Freiburg'
https://www.bild.de/sport/fussball/7-bundesliga-spiele-fuer-mainz-freiburg-holt-zweitliga-kapitaen-huth-665d8255fb32b04db35b7f28,https://www.bild.de/sport/fussball/7-bundesliga-spiele-fuer-mainz-freiburg-holt-zweitliga-kapitaen-huth-665d8255fb32b04db35b7f28,0,www.bild.de,7 Mal Bundesliga für Mainz - Freiburg holt Zweitliga-Kapitän,Für Mainz 05 spielte er schon sieben Mal Bundesliga. Jetzt kehrt er nach vier Jahren auf die große Fußball-Bühne zurück. Der SC Freiburg holt Jannik Huth!,"https://images.bild.de/665d8255fb32b04db35b7f28/b2960cd2caa3fb678ed0f52a2532f5e6,a4dcd169?w=1280",2024-06-03T09:54:47Z,,"Für Mainz 05 spielte er schon sieben Mal Bundesliga.
Jetzt kehrt er nach vier Jahren auf die große Fußball-Bühne zurück.
Der SC Freiburg verpflichtet Paderborn-Kapitän Jannik Huth (30).
+++ BILD i… [+1544 chars]",,de,'SC Freiburg'
https://www.kicker.de/der-plan-mit-doan-noch-mindestens-ein-jahr-freiburg-1029686/artikel,https://www.kicker.de/der-plan-mit-doan-noch-mindestens-ein-jahr-freiburg-1029686/artikel,0,www.kicker.de,Der Plan mit Doan: Noch mindestens ein Jahr Freiburg,In der vergangenen Saison hat Ritsu Doan beim SC Freiburg viel dazugelernt - speziell im Defensivverhalten. Trotz verpasster Qualifikation für Europa plant der SC fest mit dem Japaner.,https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_119%2Cw_2288%2Ch_1287/w_1200%2Cq_auto/v1/2024/06/03/94bf2791-64af-4f2f-9663-24cc966004d0.jpeg,2024-06-03T10:57:42Z,,"In der vergangenen Saison hat Ritsu Doan beim SC Freiburg viel dazugelernt - speziell im Defensivverhalten. Trotz verpasster Qualifikation für Europa plant der SC fest mit dem Japaner. 
 Vom ersten … [+3230 chars]",,de,'SC Freiburg'
https://www.zeit.de/politik/deutschland/2024-06/cdu-parteispende-die-partei-klage-bundestag,https://www.zeit.de/politik/deutschland/2024-06/cdu-parteispende-die-partei-klage-bundestag,0,www.zeit.de,CDU: Die PARTEI verklagt die Bundesrepublik wegen CDU-Parteispenden,"Die Bundestagsverwaltung ist nicht eingeschritten, als die CDU eine mutmaßlich illegale Spende erhalten hat. Deshalb steht sie nun selbst vor Gericht.",https://img.zeit.de/politik/deutschland/2024-06/cdu-parteispende-die-partei-klage/wide__1300x731,2024-06-04T05:36:09Z,,"Die Partei Die PARTEI des Satirikers Martin Sonneborn hat vor dem Verwaltungsgericht Berlin eine Klage eingereicht gegen die Bundesrepublik Deutschland, vertreten durch die Präsidentin des Bundestage… [+5197 chars]",,de,'Die PARTEI'
https://taz.de/Die-Partei-vor-der-EU-Wahl/!6012516/,https://taz.de/Die-Partei-vor-der-EU-Wahl/!6012516/,0,taz.de,Die Partei vor der EU-Wahl: Wahlkampf in der DDR,Ex-Berufssatiriker Martin Sonneborn will wieder ins Europäische Parlament einziehen. Alleine will er „den Scheiß“ für Die Partei aber nicht machen.,https://taz.de/picture/7040694/948/35490065-1.jpeg,2024-06-04T12:30:00Z,,"Ex-Berufssatiriker Martin Sonneborn will wieder ins Europäische Parlament einziehen. Alleine will er den Scheiß für Die Partei aber nicht machen.
Martin Sonneborn, Vorsitzender von Die Partei Foto: … [+2763 chars]",,de,'Martin Sonneborn'
https://www.transfermarkt.de/1860-munchen-gibt-lang-fest-an-sv-sandhausen-ab-bietet-uns-viele-moglichkeiten-quot-/view/news/438454,https://www.transfermarkt.de/1860-munchen-gibt-lang-fest-an-sv-sandhausen-ab-bietet-uns-viele-moglichkeiten-quot-/view/news/438454,0,www.transfermarkt.de,3. Liga: 1860 München gibt Niklas Lang an SV Sandhausen ab,Nach einem halben Jahr per Leihe beim SC Freiburg II gibt der TSV 1860 München Eigengewächs Niklas Lang fest an den SV Sandhausen ab. Der 21-Jährige ist der fünfte Neuzugang am...,https://tmssl.akamaized.net/images/foto/big/niklas-lang-tsv-1860-munchen-2023-1706025598-127150.jpg?lm=1706025609,2024-06-04T14:18:34Z,,"Nach Leihe an Freiburg II 
Nach einem halben Jahr per Leihe beim SC Freiburg II gibt der TSV 1860 München Eigengewächs Niklas Lang fest an den SV Sandhausen ab. Der 21-Jährige ist der fünfte Neuzuga… [+606 chars]",,de,'SC Freiburg'
https://www.kicker.de/svs-bedient-sich-bei-1860-lang-wechselt-innerhalb-der-liga-1030006/artikel,https://www.kicker.de/svs-bedient-sich-bei-1860-lang-wechselt-innerhalb-der-liga-1030006/artikel,0,www.kicker.de,SVS bedient sich bei 1860: Lang wechselt innerhalb der Liga,Nach einem halben Jahr beim SC Freiburg II kehrte Niklas Lang zu Stammverein 1860 München zurück - allerdings nur kurz. Ab der kommenden Saison wird der 21-jährige Abwehrspieler für den SV Sandhausen an den Start gehen.,https://derivates.kicker.de/image/upload/c_crop%2Cx_0%2Cy_133%2Cw_3000%2Ch_1687/w_1200%2Cq_auto/v1/2024/06/04/5cc637b1-3983-47c0-9e71-6f86154a9ff9.jpeg,2024-06-04T14:41:59Z,,Nach einem halben Jahr beim SC Freiburg II kehrte Niklas Lang zu Stammverein 1860 München zurück - allerdings nur kurz. Ab der kommenden Saison wird der 21-jährige Abwehrspieler für den SV Sandhausen… [+1957 chars],,de,'SC Freiburg'
